HospitalID,CityCode,Kyukyu,Kinou,Sien,Hyoka,DepNeurology,DepNeurosurgery,NumBeds,MRINumOwn,Tesla,Population,Menseki,PopDensity,TaxableIncome,MRIOwnDum
6587,35202,0,0,0,1,0,0,0,0,,173772,287.71,604,2937,0
6588,35202,0,0,0,1,1,0,0,0,,173772,287.71,604,2937,0
6589,35202,0,0,0,1,0,0,0,0,,173772,287.71,604,2937,0
6590,35202,1,0,0,1,1,0,335,0,,173772,287.71,604,2937,0
6591,35202,0,0,0,0,0,0,0,0,,173772,287.71,604,2937,0
6592,35202,1,1,0,1,1,1,685,0,,173772,287.71,604,2937,0
6593,35202,0,0,0,0,0,0,0,0,,173772,287.71,604,2937,0
6594,35202,0,0,0,0,0,0,0,0,,173772,287.71,604,2937,0
6595,35202,0,0,0,0,1,1,0,0,,173772,287.71,604,2937,0
6596,35202,0,0,0,0,0,0,0,0,,173772,287.71,604,2937,0
6597,35203,1,0,0,1,0,0,54,1,1,196628,1023.31,192.1,2980,1
6598,35203,1,0,0,0,1,1,310,2,2,196628,1023.31,192.1,2980,1
6599,35203,1,0,0,1,0,1,475,2,1,196628,1023.31,192.1,2980,1
6600,35203,1,0,0,1,1,1,182,1,1,196628,1023.31,192.1,2980,1
6601,35203,1,0,0,0,0,0,0,0,,196628,1023.31,192.1,2980,0
6602,35203,0,0,0,0,0,0,0,0,,196628,1023.31,192.1,2980,0
6603,35203,0,0,0,0,0,0,0,0,,196628,1023.31,192.1,2980,0
6604,35203,0,0,0,0,0,0,0,0,,196628,1023.31,192.1,2980,0
6605,35203,0,0,0,0,0,0,0,0,,196628,1023.31,192.1,2980,0
6606,35203,1,0,0,0,1,0,60,0,,196628,1023.31,192.1,2980,0
6607,35203,0,0,0,0,0,0,0,0,,196628,1023.31,192.1,2980,0
6608,35203,0,0,0,0,0,0,0,0,,196628,1023.31,192.1,2980,0
6609,35203,0,0,0,0,1,0,60,0,,196628,1023.31,192.1,2980,0
6610,35203,1,0,0,0,0,0,20,0,,196628,1023.31,192.1,2980,0
6611,35203,0,0,0,1,0,0,0,0,,196628,1023.31,192.1,2980,0
6612,35203,1,0,0,1,0,1,30,0,,196628,1023.31,192.1,2980,0
6613,35204,1,0,0,1,1,1,175,0,,53747,698.79,76.9,2533,0
6614,35204,0,0,0,0,0,0,0,0,,53747,698.79,76.9,2533,0
6615,35204,0,0,0,0,1,0,38,0,,53747,698.79,76.9,2533,0
6616,35204,0,0,0,0,0,0,0,0,,53747,698.79,76.9,2533,0
6617,35206,1,0,0,0,0,1,26,1,0,116611,188.59,618.3,2792,1
6618,35206,1,0,0,1,1,1,150,1,2,116611,188.59,618.3,2792,1
6619,35206,1,0,0,1,1,1,490,1,2,116611,188.59,618.3,2792,1
6620,35206,0,0,0,0,0,0,0,0,,116611,188.59,618.3,2792,0
6621,35206,1,0,0,0,0,0,80,0,,116611,188.59,618.3,2792,0
6622,35206,0,0,0,1,0,0,0,0,,116611,188.59,618.3,2792,0
6623,35206,1,0,0,0,0,0,120,0,,116611,188.59,618.3,2792,0
6624,35206,1,0,0,0,0,0,45,0,,116611,188.59,618.3,2792,0
6625,35206,1,0,0,0,1,0,53,0,,116611,188.59,618.3,2792,0
6626,35206,1,0,0,0,0,0,0,0,,116611,188.59,618.3,2792,0
6627,35207,1,0,0,0,1,1,200,2,0,55012,89.37,615.6,3013,1
6628,35207,1,0,0,0,0,0,63,0,,55012,89.37,615.6,3013,0
6629,35207,0,0,0,0,0,0,0,0,,55012,89.37,615.6,3013,0
6630,35208,1,0,1,1,0,1,201,1,2,143857,873.8,164.6,2918,1
6631,35208,1,0,0,1,0,1,530,1,1,143857,873.8,164.6,2918,1
6632,35208,0,0,0,0,0,0,30,0,,143857,873.8,164.6,2918,0
6633,35208,0,0,0,0,0,0,60,0,,143857,873.8,164.6,2918,0
6634,35208,1,0,0,0,0,1,58,0,,143857,873.8,164.6,2918,0
6635,35208,1,0,0,0,0,0,60,0,,143857,873.8,164.6,2918,0
6636,35208,0,0,0,0,1,0,0,0,,143857,873.8,164.6,2918,0
6637,35208,0,0,0,0,1,0,0,0,,143857,873.8,164.6,2918,0
6638,35208,0,0,0,0,0,0,48,0,,143857,873.8,164.6,2918,0
6639,35208,0,0,0,0,0,0,0,0,,143857,873.8,164.6,2918,0
6640,35208,1,0,0,0,0,0,41,0,,143857,873.8,164.6,2918,0
6641,35208,0,0,0,1,0,0,0,0,,143857,873.8,164.6,2918,0
6642,35208,0,0,0,0,0,0,0,0,,143857,873.8,164.6,2918,0
6643,35208,0,0,0,0,0,0,0,0,,143857,873.8,164.6,2918,0
6644,35208,0,0,0,1,0,0,0,0,,143857,873.8,164.6,2918,0
6645,35208,0,0,0,0,0,0,0,0,,143857,873.8,164.6,2918,0
6646,35208,1,0,0,0,0,0,40,0,,143857,873.8,164.6,2918,0
6647,35210,1,0,0,0,0,1,210,1,2,53004,91.94,576.5,3001,1
6648,35210,0,0,0,0,0,1,40,1,2,53004,91.94,576.5,3001,1
6649,35210,1,0,0,1,1,0,220,0,0,53004,91.94,576.5,3001,0
6650,35210,0,0,0,0,0,0,34,0,,53004,91.94,576.5,3001,0
6651,35210,0,0,0,0,0,0,0,1,,53004,91.94,576.5,3001,1
6652,35211,1,0,0,0,0,1,54,1,0,38349,357.94,107.1,2525,1
6653,35211,1,0,0,1,1,1,100,1,2,38349,357.94,107.1,2525,1
6654,35211,1,0,0,0,1,1,210,2,1,38349,357.94,107.1,2525,1
6655,35211,0,0,0,0,0,0,0,0,,38349,357.94,107.1,2525,0
6656,35211,0,0,0,0,0,1,0,0,,38349,357.94,107.1,2525,0
6657,35211,0,0,0,0,0,0,0,0,,38349,357.94,107.1,2525,0
6658,35212,1,0,0,0,1,1,360,1,2,34730,139.9,248.2,2822,1
6659,35212,0,0,0,0,0,0,0,0,,34730,139.9,248.2,2822,0
6660,35212,0,0,0,0,0,0,0,0,,34730,139.9,248.2,2822,0
6661,35212,0,0,0,0,1,0,280,0,,34730,139.9,248.2,2822,0
6662,35213,1,0,0,1,0,1,60,1,1,28630,472.71,60.6,2509,1
6663,33202,0,0,0,0,0,0,40,0,,475513,354.72,1340.5,2956,0
6664,35216,1,0,0,1,0,1,40,1,1,64550,132.99,485.4,2722,1
6665,33202,0,0,0,0,1,0,0,0,,475513,354.72,1340.5,2956,0
6666,33202,0,0,0,0,1,1,0,0,,475513,354.72,1340.5,2956,0
6667,35202,1,0,0,1,1,1,350,1,2,173772,287.71,604,2937,1
6668,33202,1,0,0,0,0,0,54,0,,475513,354.72,1340.5,2956,0
6669,35202,1,0,0,1,0,0,90,1,3,173772,287.71,604,2937,1
6670,33205,0,0,0,0,0,0,0,0,,54225,136.03,398.6,2678,0
6671,33205,0,0,0,0,0,0,0,0,,54225,136.03,398.6,2678,0
6672,35216,1,0,0,0,0,1,215,1,1,64550,132.99,485.4,2722,1
6673,33205,0,0,0,0,0,0,0,0,,54225,136.03,398.6,2678,0
6674,35216,1,0,0,1,0,1,313,1,2,64550,132.99,485.4,2722,1
6675,33205,1,0,0,0,0,0,55,0,,54225,136.03,398.6,2678,0
6676,35204,1,0,0,0,0,0,16,1,0,53747,689.79,76.9,2533,1
6677,33461,0,0,0,0,0,0,0,0,,15092,90.62,166.5,2511,0
6678,35204,1,0,0,1,1,0,100,1,1,53747,689.79,76.9,2533,1
6679,33207,1,0,0,0,0,0,30,0,,43927,243.36,180.5,2574,0
6680,33207,1,0,0,1,0,0,33,0,,43927,243.36,180.5,2574,0
6681,35204,1,0,0,0,0,1,50,1,0,53747,689.79,76.9,2533,1
6682,33209,1,0,0,0,0,0,86,0,,34963,547.01,63.9,2560,0
6683,35202,1,0,0,0,0,1,90,1,1,173772,287.71,604,2937,1
6684,33209,0,0,0,0,1,0,0,0,,34963,547.01,63.9,2560,0
6685,35213,1,0,0,1,0,1,96,2,1,28630,472.71,60.6,2509,1
6686,35213,0,0,0,0,1,0,0,0,,28630,472.71,60.6,2509,0
6687,35215,1,0,1,1,1,1,291,1,2,149487,656.32,227.8,3028,1
6688,35215,1,0,0,0,1,1,457,2,2,149487,656.32,227.8,3028,1
6689,35215,1,0,0,0,0,1,150,1,1,149487,656.32,227.8,3028,1
6690,35215,0,0,0,0,0,0,52,0,,149487,656.32,227.8,3028,0
6691,35215,0,0,0,0,0,0,0,0,,149487,656.32,227.8,3028,0
6692,35215,0,0,0,0,0,1,78,0,,149487,656.32,227.8,3028,0
6693,35215,0,0,0,0,0,0,0,0,,149487,656.32,227.8,3028,0
6694,35215,1,0,0,0,0,0,24,0,,149487,656.32,227.8,3028,0
6695,35215,0,0,0,0,0,0,55,0,,149487,656.32,227.8,3028,0
6696,35215,0,0,0,0,0,1,50,0,,149487,656.32,227.8,3028,0
6697,35215,0,0,0,0,0,0,0,0,,149487,656.32,227.8,3028,0
6698,35215,1,0,0,0,0,0,0,0,,149487,656.32,227.8,3028,0
6699,35215,0,0,0,0,0,0,0,0,,149487,656.32,227.8,3028,0
6700,35215,0,0,0,1,0,0,60,0,,149487,656.32,227.8,3028,0
6701,35216,0,0,0,0,0,0,0,0,,64550,132.99,485.4,2722,0
6702,35216,0,0,0,0,0,0,0,0,,64550,132.99,485.4,2722,0
6703,35216,0,0,0,0,0,0,0,0,,64550,132.99,485.4,2722,0
6704,35216,0,0,0,0,0,0,0,0,,64550,132.99,485.4,2722,0
6705,35216,1,0,0,1,0,0,40,0,,64550,132.99,485.4,2722,0
6706,35216,1,0,0,0,0,1,106,0,,64550,132.99,485.4,2722,0
6707,35305,1,0,0,0,0,0,131,1,2,19084,138.17,138.1,2498,1
6708,35305,1,0,0,0,0,0,99,0,,19084,138.17,138.1,2498,0
6709,35305,0,0,0,0,0,0,37,0,,19084,138.17,138.1,2498,0
6710,35305,0,0,0,0,0,0,0,0,,19084,138.17,138.1,2498,0
6711,35305,1,0,0,0,0,0,36,0,,19084,138.17,138.1,2498,0
6712,35344,0,0,0,0,0,1,32,0,,13491,34.47,391.4,2656,0
6713,36201,1,0,0,0,0,0,0,1,0,264548,191.62,1380.6,3139,1
6714,36201,1,0,0,1,0,1,42,2,1,264548,191.62,1380.6,3139,1
6715,36201,1,0,0,0,0,1,309,1,2,264548,191.62,1380.6,3139,1
6716,36201,0,0,0,0,1,0,89,1,0,264548,191.62,1380.6,3139,1
6717,36201,1,0,0,1,0,0,0,2,1,264548,191.62,1380.6,3139,1
6718,36201,0,0,0,1,0,1,33,1,2,264548,191.62,1380.6,3139,1
6719,36201,1,0,0,0,0,1,40,1,2,264548,191.62,1380.6,3139,1
6720,36201,0,0,0,0,0,1,57,1,0,264548,191.62,1380.6,3139,1
6721,36201,0,0,0,0,0,0,0,1,1,264548,191.62,1380.6,3139,1
6722,36201,0,0,0,1,0,0,0,1,1,264548,191.62,1380.6,3139,1
6723,36201,0,0,0,0,0,0,0,1,0,264548,191.62,1380.6,3139,1
6724,36201,1,0,0,0,1,1,58,1,2,264548,191.62,1380.6,3139,1
6725,36201,1,1,0,1,1,1,645,3,2,264548,191.62,1380.6,3139,1
6726,36201,1,0,1,1,0,1,430,1,2,264548,191.62,1380.6,3139,1
6727,36201,0,0,0,1,1,0,162,1,2,264548,191.62,1380.6,3139,1
6728,36201,0,0,0,0,0,0,51,1,0,264548,191.62,1380.6,3139,1
6729,36201,0,0,0,0,0,0,0,1,1,264548,191.62,1380.6,3139,1
6730,36201,0,0,0,0,0,0,0,1,0,264548,191.62,1380.6,3139,1
6731,36201,0,0,0,0,0,0,40,0,,264548,191.62,1380.6,3139,0
6732,36201,0,0,0,1,0,0,0,0,,264548,191.62,1380.6,3139,0
6733,36201,0,0,0,1,0,0,66,0,,264548,191.62,1380.6,3139,0
6734,36201,0,0,0,0,0,0,0,0,,264548,191.62,1380.6,3139,0
6735,36201,0,0,0,0,0,1,0,0,,264548,191.62,1380.6,3139,0
6736,36201,0,0,0,0,0,1,0,0,,264548,191.62,1380.6,3139,0
6737,36201,0,0,0,0,0,0,0,0,,264548,191.62,1380.6,3139,0
6738,36201,0,0,0,0,0,0,0,0,,264548,191.62,1380.6,3139,0
6739,36201,0,0,0,0,1,0,0,0,,264548,191.62,1380.6,3139,0
6740,36201,0,0,0,0,0,0,0,0,,264548,191.62,1380.6,3139,0
6741,36201,0,0,0,0,0,0,37,0,,264548,191.62,1380.6,3139,0
6742,36201,0,0,0,0,0,0,0,0,,264548,191.62,1380.6,3139,0
6743,36201,0,0,0,0,0,0,0,0,,264548,191.62,1380.6,3139,0
6744,36201,0,0,0,0,1,0,0,0,,264548,191.62,1380.6,3139,0
6745,36201,0,0,0,0,0,0,0,0,,264548,191.62,1380.6,3139,0
6746,36201,0,0,0,0,0,0,0,0,,264548,191.62,1380.6,3139,0
6747,36201,0,0,0,0,0,0,0,0,,264548,191.62,1380.6,3139,0
6748,36201,0,0,0,1,0,0,43,0,,264548,191.62,1380.6,3139,0
6749,36201,0,0,0,0,0,0,0,0,,264548,191.62,1380.6,3139,0
6750,36201,1,0,0,0,1,0,38,0,,264548,191.62,1380.6,3139,0
6751,36201,1,0,0,0,0,0,42,0,,264548,191.62,1380.6,3139,0
6752,36201,0,0,0,0,0,0,0,0,,264548,191.62,1380.6,3139,0
6753,36201,0,0,0,0,0,0,0,0,,264548,191.62,1380.6,3139,0
6754,36201,0,0,0,1,1,0,55,0,,264548,191.62,1380.6,3139,0
6755,36201,0,0,0,1,0,0,0,0,,264548,191.62,1380.6,3139,0
6756,36201,0,0,0,1,0,0,0,0,,264548,191.62,1380.6,3139,0
6757,36201,0,0,0,0,0,0,0,0,,264548,191.62,1380.6,3139,0
6758,36201,0,0,0,0,0,0,42,0,,264548,191.62,1380.6,3139,0
6759,36201,0,0,0,0,0,0,0,0,,264548,191.62,1380.6,3139,0
6760,36201,0,0,0,1,0,0,0,0,,264548,191.62,1380.6,3139,0
6761,36201,0,0,0,0,0,0,0,0,,264548,191.62,1380.6,3139,0
6762,36201,0,0,0,1,0,0,36,0,,264548,191.62,1380.6,3139,0
6763,36202,1,0,0,1,0,0,40,1,0,61513,135.46,454.1,2841,1
6764,36202,1,0,0,1,0,1,307,2,1,61513,135.46,454.1,2841,1
6765,36202,0,0,0,0,0,0,0,0,,61513,135.46,454.1,2841,0
6766,36202,0,0,0,0,0,0,20,0,,61513,135.46,454.1,2841,0
6767,36202,0,0,0,0,0,0,0,0,,61513,135.46,454.1,2841,0
6768,36202,0,0,0,1,0,0,40,0,,61513,135.46,454.1,2841,0
6769,36202,0,0,0,0,0,0,0,0,,61513,135.46,454.1,2841,0
6770,36203,0,0,0,1,0,0,0,1,1,40614,45.3,896.6,2639,1
6771,36203,1,0,1,1,0,1,405,1,2,40614,45.3,896.6,2639,1
6772,36203,0,0,0,0,0,0,47,0,,40614,45.3,896.6,2639,0
6773,36203,0,0,0,0,0,0,60,0,,40614,45.3,896.6,2639,0
6774,36203,0,0,0,0,0,0,38,0,,40614,45.3,896.6,2639,0
6775,36203,0,0,0,0,0,0,140,0,,40614,45.3,896.6,2639,0
6776,36203,0,0,0,1,1,0,34,0,,40614,45.3,896.6,2639,0
6777,36204,1,0,1,1,0,1,188,1,1,76063,279.47,272.2,2809,1
6778,36204,1,0,0,1,0,1,343,1,2,76063,279.47,272.2,2809,1
6779,36204,0,0,0,0,0,0,0,0,,76063,279.47,272.2,2809,0
6780,36204,1,0,0,0,0,0,35,0,,76063,279.47,272.2,2809,0
6781,36204,0,0,0,0,0,0,0,0,,76063,279.47,272.2,2809,0
6782,36204,0,0,0,0,0,0,0,0,,76063,279.47,272.2,2809,0
6783,36204,0,0,0,0,0,0,0,0,,76063,279.47,272.2,2809,0
6784,36205,1,0,0,1,0,0,35,1,0,44020,144.19,305.3,2572,1
6785,36205,0,0,0,0,1,0,300,1,2,44020,144.19,305.3,2572,1
6786,36205,1,0,0,0,0,1,323,1,1,44020,144.19,305.3,2572,1
6787,36205,0,0,0,0,0,1,43,0,,44020,144.19,305.3,2572,0
6788,36205,0,0,0,0,0,0,0,0,,44020,144.19,305.3,2572,0
6789,36206,1,0,0,0,0,0,109,1,2,39247,190.97,205.5,2546,1
6790,36206,0,0,0,0,0,0,0,0,,39247,190.97,205.5,2546,0
6791,36206,1,0,0,0,0,0,0,0,,39247,190.97,205.5,2546,0
6792,36207,1,0,0,0,0,1,65,1,1,32484,367.38,88.4,2535,1
6793,36207,0,0,0,0,0,0,0,0,,32484,367.38,88.4,2535,0
6794,36207,0,0,0,0,0,0,60,0,,32484,367.38,88.4,2535,0
6795,36207,0,0,0,0,0,0,0,0,,32484,367.38,88.4,2535,0
6796,36207,0,0,0,0,0,0,0,0,,32484,367.38,88.4,2535,0
6797,36207,0,0,0,0,0,0,0,0,,32484,367.38,88.4,2535,0
6798,36207,0,0,0,0,0,0,48,0,,32484,367.38,88.4,2535,0
6799,36207,0,0,0,0,0,0,35,0,,32484,367.38,88.4,2535,0
6800,36208,0,0,0,1,0,1,99,2,1,29951,721.48,41.5,2531,1
6801,36208,1,0,0,1,0,1,206,1,2,29951,721.48,41.5,2531,1
6802,36208,0,0,0,0,0,0,0,0,,29951,721.48,41.5,2531,0
6803,36208,1,0,0,0,0,0,65,0,,29951,721.48,41.5,2531,0
6804,36208,0,0,0,0,0,0,0,0,,29951,721.48,41.5,2531,0
6805,36208,0,0,0,0,0,0,0,0,,29951,721.48,41.5,2531,0
6806,36301,0,0,0,0,0,0,60,0,,5765,69.8,82.6,2424,0
6807,36341,1,0,0,0,0,1,38,1,1,25954,28.83,900.2,2691,1
6808,36341,0,0,0,0,0,0,0,0,,25954,28.83,900.2,2691,0
6809,36341,1,0,0,0,0,0,18,0,,25954,28.83,900.2,2691,0
6810,36368,0,0,0,0,0,0,35,1,1,9318,694.86,13.4,2462,1
6811,36383,1,0,0,1,0,1,102,1,1,4826,56.57,85.3,2390,1
6812,36387,1,0,0,0,0,0,50,0,,7765,140.85,55.1,2408,0
6813,36387,0,0,0,0,0,0,30,0,,7765,140.85,55.1,2408,0
6814,36387,0,0,0,0,0,0,0,0,,7765,140.85,55.1,2408,0
6815,36388,1,0,0,0,0,0,45,0,,10446,327.58,31.9,2295,0
6816,36401,1,0,0,0,0,0,23,1,1,15070,13.94,1081.1,3017,1
6817,36401,1,0,0,0,0,0,0,0,,15070,13.94,1081.1,3017,0
6818,36402,0,0,0,0,0,0,0,1,0,21658,8.77,2469.6,3043,1
6819,36402,1,0,0,0,1,1,142,1,2,21658,8.77,2469.6,3043,1
6820,36402,0,0,0,0,0,0,0,1,2,21658,8.77,2469.6,3043,1
6821,36403,1,0,0,1,1,1,18,1,0,33338,16.27,2049,2858,1
6822,36403,0,0,0,0,0,0,0,0,,33338,16.27,2049,2858,0
6823,36404,0,0,0,0,0,0,0,1,0,14241,36.18,393.6,2699,1
6824,36404,1,0,0,0,0,0,310,1,2,14241,36.18,393.6,2699,1
6825,36405,0,0,0,1,0,0,0,0,,12727,34.51,368.8,2643,0
6826,36468,1,0,0,1,0,0,134,1,0,10490,194.8,53.9,2466,1
6827,36468,0,0,0,0,0,0,0,0,,10490,194.8,53.9,2466,0
6828,36468,0,0,0,0,0,0,0,0,,10490,194.8,53.9,2466,0
6829,36489,0,0,0,1,1,1,48,0,,15044,122.55,122.8,2574,0
6830,36489,0,0,0,0,0,0,0,0,,15044,122.55,122.8,2574,0
6831,36489,0,0,0,0,0,0,0,0,,15044,122.55,122.8,2574,0
6832,37201,1,0,0,1,0,0,24,1,0,419429,375.12,1118.1,3068,1
6833,37201,1,0,0,0,0,0,30,1,0,419429,375.12,1118.1,3068,1
6834,37201,1,0,1,1,1,1,581,2,2,419429,375.12,1118.1,3068,1
6835,37201,1,0,0,1,1,0,179,1,2,419429,375.12,1118.1,3068,1
6836,37201,1,0,0,1,0,0,73,1,0,419429,375.12,1118.1,3068,1
6837,37201,1,0,0,0,0,1,271,1,2,419429,375.12,1118.1,3068,1
6838,37201,1,0,0,1,0,0,24,1,2,419429,375.12,1118.1,3068,1
6839,37201,1,0,0,1,0,0,43,1,0,419429,375.12,1118.1,3068,1
6840,37201,1,0,0,0,0,0,163,1,0,419429,375.12,1118.1,3068,1
6841,37201,1,0,0,1,0,1,341,1,2,419429,375.12,1118.1,3068,1
6842,37201,1,0,0,1,1,1,626,3,2,419429,375.12,1118.1,3068,1
6843,37201,1,0,0,0,0,0,49,1,0,419429,375.12,1118.1,3068,1
6844,37201,1,0,0,0,0,0,87,1,1,419429,375.12,1118.1,3068,1
6845,37201,1,0,0,0,1,1,310,1,1,419429,375.12,1118.1,3068,1
6846,37201,0,0,0,0,1,0,220,1,1,419429,375.12,1118.1,3068,1
6847,37201,0,0,0,0,0,0,42,1,0,419429,375.12,1118.1,3068,1
6848,37201,1,0,0,0,0,0,52,1,2,419429,375.12,1118.1,3068,1
6849,37201,1,0,0,0,1,1,199,1,2,419429,375.12,1118.1,3068,1
6850,37201,1,0,0,0,1,1,50,2,2,419429,375.12,1118.1,3068,1
6851,37201,0,0,0,0,0,0,0,0,,419429,375.12,1118.1,3068,0
6852,37201,0,0,0,0,0,0,0,0,,419429,375.12,1118.1,3068,0
6853,37201,0,0,0,1,0,1,61,0,,419429,375.12,1118.1,3068,0
6854,37201,1,0,0,0,0,0,29,0,,419429,375.12,1118.1,3068,0
6855,37201,0,0,0,0,0,0,0,0,,419429,375.12,1118.1,3068,0
6856,37201,1,0,0,0,0,0,31,0,,419429,375.12,1118.1,3068,0
6857,37201,1,0,0,0,0,0,0,0,,419429,375.12,1118.1,3068,0
6858,37201,0,0,0,0,0,0,30,0,,419429,375.12,1118.1,3068,0
6859,37201,0,0,0,0,0,0,0,0,,419429,375.12,1118.1,3068,0
6860,37201,0,0,0,0,0,0,380,0,,419429,375.12,1118.1,3068,0
6861,37201,0,0,0,1,0,0,0,0,,419429,375.12,1118.1,3068,0
6862,37201,0,0,0,0,0,0,0,0,,419429,375.12,1118.1,3068,0
6863,37201,1,0,0,0,0,0,126,0,,419429,375.12,1118.1,3068,0
6864,37201,0,0,0,0,0,0,0,0,,419429,375.12,1118.1,3068,0
6865,37201,0,0,0,0,0,0,0,0,,419429,375.12,1118.1,3068,0
6866,37201,1,0,0,0,0,0,36,0,,419429,375.12,1118.1,3068,0
6867,37201,0,0,0,0,0,0,0,0,,419429,375.12,1118.1,3068,0
6868,37201,0,0,0,0,0,0,117,0,,419429,375.12,1118.1,3068,0
6869,37201,1,0,0,0,0,0,148,0,,419429,375.12,1118.1,3068,0
6870,37201,0,0,0,0,0,0,50,0,,419429,375.12,1118.1,3068,0
6871,37202,1,0,1,1,1,1,394,2,2,110473,111.79,988.2,2856,1
6872,37202,1,0,0,0,0,0,30,1,0,110473,111.79,988.2,2856,1
6873,37202,1,0,0,0,1,1,290,2,2,110473,111.79,988.2,2856,1
6874,37202,0,0,0,0,0,0,0,0,,110473,111.79,988.2,2856,0
6875,37202,0,0,0,0,0,0,17,0,,110473,111.79,988.2,2856,0
6876,37202,0,0,0,0,0,0,0,0,,110473,111.79,988.2,2856,0
6877,37202,0,0,0,0,0,0,30,0,,110473,111.79,988.2,2856,0
6878,37202,0,0,0,0,0,0,42,0,,110473,111.79,988.2,2856,0
6879,37202,0,0,0,0,1,0,0,0,,110473,111.79,988.2,2856,0
6880,37202,0,0,0,0,0,0,0,0,,110473,111.79,988.2,2856,0
6881,37202,0,0,0,0,0,0,35,0,,110473,111.79,988.2,2856,0
6882,37202,0,0,0,0,0,0,0,0,,110473,111.79,988.2,2856,0
6883,37203,1,0,1,1,1,1,351,1,2,55621,92.46,601.6,2851,1
6884,37203,1,0,0,0,0,0,41,1,2,55621,92.46,601.6,2851,1
6885,37203,1,0,0,1,0,0,156,1,1,55621,92.46,601.6,2851,1
6886,37203,1,0,0,1,0,0,216,1,2,55621,92.46,601.6,2851,1
6887,37203,0,0,0,1,0,0,0,0,,55621,92.46,601.6,2851,0
6888,37203,1,0,0,0,1,0,21,0,,55621,92.46,601.6,2851,0
6889,37204,1,0,0,0,1,1,500,1,2,33817,39.88,848,2727,1
6890,37204,1,0,0,0,0,1,251,1,2,33817,39.88,848,2727,1
6891,37204,0,0,0,0,0,0,43,0,,33817,39.88,848,2727,0
6892,37204,0,0,0,1,0,0,46,0,,33817,39.88,848,2727,0
6893,37205,1,0,0,0,1,1,115,1,1,62690,117.47,533.7,2684,1
6894,37205,1,0,0,0,0,1,40,1,1,62690,117.47,533.7,2684,1
6895,37205,1,0,0,1,1,0,143,1,1,62690,117.47,533.7,2684,1
6896,37205,1,0,0,1,1,1,515,3,2,62690,117.47,533.7,2684,1
6897,37205,0,0,0,0,0,0,0,0,,62690,117.47,533.7,2684,0
6898,37205,0,0,0,0,0,0,0,0,,62690,117.47,533.7,2684,0
6899,37205,0,0,0,0,0,0,16,0,,62690,117.47,533.7,2684,0
6900,37206,1,0,0,1,0,1,222,1,2,53000,158.9,333.5,2631,1
6901,37206,0,0,0,0,1,0,0,0,,53000,158.9,333.5,2631,0
6902,37207,1,0,0,0,0,0,48,1,0,33625,153.35,219.3,2594,1
6903,37207,1,0,0,1,0,1,52,1,0,33625,153.35,219.3,2594,1
6904,37207,1,0,0,0,0,0,150,1,1,33625,153.35,219.3,2594,1
6905,37208,1,0,0,0,0,0,41,1,0,68512,222.66,307.7,2615,1
6906,37208,1,0,0,1,0,0,49,1,1,68512,222.66,307.7,2615,1
6907,37208,1,0,0,0,0,0,92,1,0,68512,222.66,307.7,2615,1
6908,37208,0,0,0,0,0,0,6,1,0,68512,222.66,307.7,2615,1
6909,37208,1,0,0,0,0,0,42,1,0,68512,222.66,307.7,2615,1
6910,37208,0,0,0,0,0,0,18,0,,68512,222.66,307.7,2615,0
6911,37208,0,0,0,0,0,0,40,0,,68512,222.66,307.7,2615,0
6912,37208,0,0,0,0,0,0,0,0,,68512,222.66,307.7,2615,0
6913,37322,1,0,0,0,0,1,89,1,0,15123,74.39,203.3,2411,1
6914,37324,1,0,0,0,0,1,0,1,0,16152,95.63,168.9,2383,1
6915,37324,1,0,0,0,0,0,145,1,1,16152,95.63,168.9,2383,1
6916,37324,0,0,0,0,0,0,0,0,,16152,95.63,168.9,2383,0
6917,37341,1,0,0,0,0,0,42,1,2,28464,75.78,375.6,2767,1
6918,37341,1,0,0,0,0,0,37,1,0,28464,75.78,375.6,2767,1
6919,37341,1,1,0,1,0,1,587,2,2,28464,75.78,375.6,2767,1
6920,37387,1,0,0,0,1,1,213,2,2,24625,109.67,224.5,2670,1
6921,37387,0,0,0,0,0,0,35,0,,24625,109.67,224.5,2670,0
6922,37403,0,0,0,0,0,0,24,1,0,9967,8.46,1178.1,2573,1
6923,37403,1,0,0,0,0,1,29,1,0,9967,8.46,1178.1,2573,1
6924,37404,0,0,0,0,0,0,29,0,,23498,24.34,965.4,2808,0
6925,37404,0,0,0,0,0,0,0,0,,23498,24.34,965.4,2808,0
6926,37404,0,0,0,0,0,0,0,0,,23498,24.34,965.4,2808,0
6927,37404,0,0,0,0,0,0,0,0,,23498,24.34,965.4,2808,0
6928,37406,1,0,0,0,0,1,40,0,,19087,194.33,98.2,2539,0
6929,38201,1,0,0,0,0,1,44,1,0,517231,429.05,1205.5,2948,1
6930,38201,0,0,0,0,0,1,60,1,3,517231,429.05,1205.5,2948,1
6931,38201,1,0,0,1,0,1,538,1,2,517231,429.05,1205.5,2948,1
6932,38201,1,0,0,0,0,1,16,1,0,517231,429.05,1205.5,2948,1
6933,38201,1,0,0,0,0,1,87,2,1,517231,429.05,1205.5,2948,1
6934,38201,0,0,0,1,0,0,200,1,0,517231,429.05,1205.5,2948,1
6935,38201,1,0,0,0,0,1,105,1,0,517231,429.05,1205.5,2948,1
6936,38201,0,0,0,0,0,1,72,1,2,517231,429.05,1205.5,2948,1
